"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order"
75306,13,7500,31,90,10,2,17,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
75307,14,7600,31,0,10,2,17,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
75308,15,8250,31,90,10,2,17,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
75309,16,8350,31,0,10,2,17,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
75444,1,3000,34,90,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75445,2,3100,34,0,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75446,3,3750,31,90,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75447,4,3850,31,0,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75448,5,4500,31,90,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75449,6,4600,31,0,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75450,7,5250,31,90,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
75451,8,5350,31,0,10,2,17,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
