"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","IOI","normIOI","Interval","Subcomponent","Grouping"
32,79,18006,76,65,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",295,0.983333333333333,31,"Staccato","performing-articulation"
37,89,20935,76,70,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",282,0.94,36,"Staccato","performing-articulation"
38,91,21221,76,70,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",286,0.953333333333333,37,"Staccato","performing-articulation"
39,93,21499,76,70,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",278,0.926666666666667,38,"Staccato","performing-articulation"
40,95,21802,81,86,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",303,1.01,39,"StoL","performing-articulation"
41,96,22103,77,85,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",301,1.00333333333333,40,"Legato","performing-articulation"
42,99,22374,76,88,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",271,0.903333333333333,41,"Legato","performing-articulation"
43,100,22658,74,89,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",284,0.946666666666667,42,"Legato","performing-articulation"
44,102,22939,76,90,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",281,0.936666666666667,43,"Legato","performing-articulation"
45,105,23215,79,99,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",276,0.92,44,"Legato","performing-articulation"
46,106,23498,74,87,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",283,0.943333333333333,45,"Legato","performing-articulation"
47,108,23773,71,78,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",275,0.916666666666667,46,"Legato","performing-articulation"
48,111,24057,72,67,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",284,0.946666666666667,47,"LtoS","performing-articulation"
49,113,24337,72,68,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",280,0.933333333333333,48,"Staccato","performing-articulation"
50,115,24603,74,71,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",266,0.886666666666667,49,"Staccato","performing-articulation"
51,117,24889,74,66,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",286,0.953333333333333,50,"Staccato","performing-articulation"
54,123,26640,65,81,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",298,0.993333333333333,53,"Staccato","performing-articulation"
55,125,26908,64,83,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",268,0.893333333333333,54,"Staccato","performing-articulation"
56,127,27201,64,76,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",293,0.976666666666667,55,"Staccato","performing-articulation"
59,133,28982,67,75,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",297,0.99,58,"Staccato","performing-articulation"
60,135,29256,71,81,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",274,0.913333333333333,59,"Staccato","performing-articulation"
61,137,29546,71,80,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",290,0.966666666666667,60,"Staccato","performing-articulation"
62,139,29816,72,87,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",270,0.9,61,"Staccato","performing-articulation"
63,141,30099,72,85,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",283,0.943333333333333,62,"Staccato","performing-articulation"
64,143,30375,73,90,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",276,0.92,63,"Staccato","performing-articulation"
65,145,30653,73,93,1,2,300,11,4,4,"articulation","performing","4_p_stim_a.png",278,0.926666666666667,64,"Staccato","performing-articulation"
2,18,8156,78,95,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",312,1.04,1,"Legato","performing-articulation"
3,20,8443,79,96,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",287,0.956666666666667,2,"Legato","performing-articulation"
4,22,8746,76,87,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",303,1.01,3,"Legato","performing-articulation"
5,24,9024,72,81,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",278,0.926666666666667,4,"Legato","performing-articulation"
6,26,9304,67,76,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",280,0.933333333333333,5,"LtoS","performing-articulation"
7,29,9607,67,79,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",303,1.01,6,"Staccato","performing-articulation"
8,31,9886,67,75,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",279,0.93,7,"Staccato","performing-articulation"
9,33,10160,79,89,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",274,0.913333333333333,8,"StoL","performing-articulation"
10,35,10450,78,90,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",290,0.966666666666667,9,"Legato","performing-articulation"
11,36,10740,79,94,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",290,0.966666666666667,10,"Legato","performing-articulation"
12,38,11032,76,91,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",292,0.973333333333333,11,"Legato","performing-articulation"
13,41,11331,72,90,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",299,0.996666666666667,12,"Legato","performing-articulation"
14,42,11603,76,88,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",272,0.906666666666667,13,"Legato","performing-articulation"
15,44,11893,79,93,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",290,0.966666666666667,14,"Legato","performing-articulation"
16,47,12166,84,94,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",273,0.91,15,"Legato","performing-articulation"
17,48,12450,83,87,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",284,0.946666666666667,16,"Legato","performing-articulation"
18,51,12739,81,87,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",289,0.963333333333333,17,"LtoS","performing-articulation"
19,53,13020,81,72,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",281,0.936666666666667,18,"Staccato","performing-articulation"
20,55,13302,81,79,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",282,0.94,19,"Staccato","performing-articulation"
21,57,13585,83,83,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",283,0.943333333333333,20,"StoL","performing-articulation"
22,59,13874,81,86,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",289,0.963333333333333,21,"Legato","performing-articulation"
23,60,14142,84,91,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",268,0.893333333333333,22,"Legato","performing-articulation"
24,62,14437,81,96,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",295,0.983333333333333,23,"Legato","performing-articulation"
25,64,14731,78,79,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",294,0.98,24,"Legato","performing-articulation"
30,75,17394,77,68,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",301,1.00333333333333,29,"Staccato","performing-articulation"
31,77,17666,76,76,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",272,0.906666666666667,30,"Staccato","performing-articulation"
32,79,17953,76,68,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",287,0.956666666666667,31,"Staccato","performing-articulation"
37,89,20921,76,73,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",294,0.98,36,"Staccato","performing-articulation"
38,91,21208,76,75,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",287,0.956666666666667,37,"Staccato","performing-articulation"
39,93,21494,76,76,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",286,0.953333333333333,38,"Staccato","performing-articulation"
40,95,21785,81,97,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",291,0.97,39,"StoL","performing-articulation"
41,96,22076,77,90,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",291,0.97,40,"Legato","performing-articulation"
42,99,22356,76,88,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",280,0.933333333333333,41,"Legato","performing-articulation"
43,100,22630,74,90,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",274,0.913333333333333,42,"Legato","performing-articulation"
44,102,22902,76,83,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",272,0.906666666666667,43,"Legato","performing-articulation"
45,105,23185,79,100,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",283,0.943333333333333,44,"Legato","performing-articulation"
46,106,23468,74,91,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",283,0.943333333333333,45,"Legato","performing-articulation"
47,109,23764,71,70,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",296,0.986666666666667,46,"Legato","performing-articulation"
48,111,24047,72,71,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",283,0.943333333333333,47,"LtoS","performing-articulation"
49,113,24336,72,65,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",289,0.963333333333333,48,"Staccato","performing-articulation"
50,115,24607,74,70,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",271,0.903333333333333,49,"Staccato","performing-articulation"
51,117,24896,74,72,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",289,0.963333333333333,50,"Staccato","performing-articulation"
54,123,26689,65,71,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",298,0.993333333333333,53,"Staccato","performing-articulation"
55,125,26960,64,62,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",271,0.903333333333333,54,"Staccato","performing-articulation"
56,127,27263,64,67,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",303,1.01,55,"Staccato","performing-articulation"
59,133,29017,67,77,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",296,0.986666666666667,58,"Staccato","performing-articulation"
60,135,29295,71,88,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",278,0.926666666666667,59,"Staccato","performing-articulation"
61,137,29574,71,88,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",279,0.93,60,"Staccato","performing-articulation"
62,139,29851,72,94,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",277,0.923333333333333,61,"Staccato","performing-articulation"
63,141,30127,72,94,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",276,0.92,62,"Staccato","performing-articulation"
64,143,30406,73,96,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",279,0.93,63,"Staccato","performing-articulation"
65,145,30684,73,107,1,2,300,11,4,5,"articulation","performing","5_p_stim_a.png",278,0.926666666666667,64,"Staccato","performing-articulation"
2,18,8161,78,94,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",293,0.976666666666667,1,"Legato","performing-articulation"
3,20,8442,79,98,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",281,0.936666666666667,2,"Legato","performing-articulation"
4,22,8747,76,95,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",305,1.01666666666667,3,"Legato","performing-articulation"
5,24,9029,72,89,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",282,0.94,4,"Legato","performing-articulation"
6,26,9330,67,75,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",301,1.00333333333333,5,"LtoS","performing-articulation"
7,29,9602,67,85,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",272,0.906666666666667,6,"Staccato","performing-articulation"
8,31,9884,67,81,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",282,0.94,7,"Staccato","performing-articulation"
9,33,10164,79,91,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",280,0.933333333333333,8,"StoL","performing-articulation"
10,35,10458,78,89,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",294,0.98,9,"Legato","performing-articulation"
11,36,10731,79,97,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",273,0.91,10,"Legato","performing-articulation"
12,38,11020,76,88,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",289,0.963333333333333,11,"Legato","performing-articulation"
13,41,11330,72,81,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",310,1.03333333333333,12,"Legato","performing-articulation"
14,42,11610,76,93,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",280,0.933333333333333,13,"Legato","performing-articulation"
15,44,11888,79,99,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",278,0.926666666666667,14,"Legato","performing-articulation"
16,47,12160,84,103,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",272,0.906666666666667,15,"Legato","performing-articulation"
17,48,12445,83,95,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",285,0.95,16,"Legato","performing-articulation"
18,51,12744,81,81,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",299,0.996666666666667,17,"LtoS","performing-articulation"
19,53,13015,81,80,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",271,0.903333333333333,18,"Staccato","performing-articulation"
20,55,13308,81,79,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",293,0.976666666666667,19,"Staccato","performing-articulation"
21,57,13587,83,87,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",279,0.93,20,"StoL","performing-articulation"
22,59,13877,81,97,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",290,0.966666666666667,21,"Legato","performing-articulation"
23,60,14157,84,101,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",280,0.933333333333333,22,"Legato","performing-articulation"
24,62,14452,81,103,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",295,0.983333333333333,23,"Legato","performing-articulation"
25,64,14746,78,89,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",294,0.98,24,"Legato","performing-articulation"
30,75,17435,77,70,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",298,0.993333333333333,29,"Staccato","performing-articulation"
31,77,17715,76,72,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",280,0.933333333333333,30,"Staccato","performing-articulation"
32,79,17999,76,74,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",284,0.946666666666667,31,"Staccato","performing-articulation"
37,89,20945,76,76,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",305,1.01666666666667,36,"Staccato","performing-articulation"
38,91,21225,76,79,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",280,0.933333333333333,37,"Staccato","performing-articulation"
39,93,21517,76,75,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",292,0.973333333333333,38,"Staccato","performing-articulation"
40,95,21822,81,90,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",305,1.01666666666667,39,"StoL","performing-articulation"
41,96,22117,77,90,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",295,0.983333333333333,40,"Legato","performing-articulation"
42,98,22387,76,96,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",270,0.9,41,"Legato","performing-articulation"
43,100,22661,74,91,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",274,0.913333333333333,42,"Legato","performing-articulation"
44,102,22951,76,91,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",290,0.966666666666667,43,"Legato","performing-articulation"
45,104,23230,79,105,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",279,0.93,44,"Legato","performing-articulation"
46,106,23520,74,91,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",290,0.966666666666667,45,"Legato","performing-articulation"
47,108,23812,71,87,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",292,0.973333333333333,46,"Legato","performing-articulation"
48,111,24086,72,74,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",274,0.913333333333333,47,"LtoS","performing-articulation"
49,113,24373,72,67,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",287,0.956666666666667,48,"Staccato","performing-articulation"
50,115,24634,74,70,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",261,0.87,49,"Staccato","performing-articulation"
51,117,24924,74,71,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",290,0.966666666666667,50,"Staccato","performing-articulation"
54,123,26676,65,74,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",291,0.97,53,"Staccato","performing-articulation"
55,125,26965,64,67,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",289,0.963333333333333,54,"Staccato","performing-articulation"
56,127,27244,64,75,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",279,0.93,55,"Staccato","performing-articulation"
59,133,29039,67,74,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",306,1.02,58,"Staccato","performing-articulation"
60,135,29318,71,82,1,2,300,11,4,6,"articulation","performing","6_p_stim_a.png",279,0.93,59,"Staccato","performing-articulation"
