"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Diff","Interval","Subcomponent","Grouping"
41,41,18093,77,91,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",-6,40,"Legato","teaching-articulation"
42,42,18298,76,94,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",3,41,"Legato","teaching-articulation"
43,43,18506,74,101,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",7,42,"Legato","teaching-articulation"
44,44,18724,76,91,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",-10,43,"Legato","teaching-articulation"
45,45,18942,79,86,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",-5,44,"Legato","teaching-articulation"
46,46,19161,74,79,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",-7,45,"Legato","teaching-articulation"
47,47,19367,71,71,1,2,250,2,3,8,"articulation","teaching","8_t_stim_a.png",-8,46,"Legato","teaching-articulation"
2,2,7667,78,62,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",8,1,"Legato","performing-articulation"
3,3,7937,79,61,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-1,2,"Legato","performing-articulation"
4,4,8211,76,62,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",1,3,"Legato","performing-articulation"
5,5,8511,72,60,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-2,4,"Legato","performing-articulation"
10,10,9808,78,70,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",4,9,"Legato","performing-articulation"
11,11,10071,79,71,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",1,10,"Legato","performing-articulation"
12,12,10347,76,70,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-1,11,"Legato","performing-articulation"
13,13,10605,72,76,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",6,12,"Legato","performing-articulation"
14,14,10875,76,71,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-5,13,"Legato","performing-articulation"
15,15,11133,79,80,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",9,14,"Legato","performing-articulation"
16,16,11402,84,75,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-5,15,"Legato","performing-articulation"
17,17,11677,83,71,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-4,16,"Legato","performing-articulation"
22,22,12997,81,68,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",6,21,"Legato","performing-articulation"
23,23,13253,84,70,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",2,22,"Legato","performing-articulation"
24,24,13542,81,65,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-5,23,"Legato","performing-articulation"
25,25,13823,78,55,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-10,24,"Legato","performing-articulation"
41,41,20614,77,65,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",9,40,"Legato","performing-articulation"
42,42,20855,76,65,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",0,41,"Legato","performing-articulation"
43,43,21127,74,66,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",1,42,"Legato","performing-articulation"
44,44,21395,76,66,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",0,43,"Legato","performing-articulation"
45,45,21655,79,70,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",4,44,"Legato","performing-articulation"
46,46,21913,74,70,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",0,45,"Legato","performing-articulation"
47,47,22177,71,65,1,2,273,4,2,1,"articulation","performing","1_p_stim_a.png",-5,46,"Legato","performing-articulation"
2,2,7682,78,70,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",8,1,"Legato","performing-articulation"
4,4,8234,76,64,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",13,3,"Legato","performing-articulation"
5,5,8519,72,63,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-1,4,"Legato","performing-articulation"
10,10,9833,78,74,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",6,9,"Legato","performing-articulation"
11,11,10101,79,70,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-4,10,"Legato","performing-articulation"
12,12,10372,76,75,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",5,11,"Legato","performing-articulation"
13,13,10650,72,67,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-8,12,"Legato","performing-articulation"
14,14,10902,76,67,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",0,13,"Legato","performing-articulation"
15,15,11178,79,70,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",3,14,"Legato","performing-articulation"
16,16,11460,84,68,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-2,15,"Legato","performing-articulation"
17,17,11736,83,67,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-1,16,"Legato","performing-articulation"
22,22,13053,81,71,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",3,21,"Legato","performing-articulation"
23,23,13320,84,73,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",2,22,"Legato","performing-articulation"
24,24,13610,81,65,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-8,23,"Legato","performing-articulation"
25,25,13865,78,57,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-8,24,"Legato","performing-articulation"
41,41,20782,77,64,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",6,40,"Legato","performing-articulation"
42,42,21040,76,65,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",1,41,"Legato","performing-articulation"
43,43,21315,74,68,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",3,42,"Legato","performing-articulation"
44,44,21578,76,66,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-2,43,"Legato","performing-articulation"
45,45,21854,79,62,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-4,44,"Legato","performing-articulation"
46,46,22109,74,68,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",6,45,"Legato","performing-articulation"
47,47,22386,71,60,1,2,273,4,2,2,"articulation","performing","2_p_stim_a.png",-8,46,"Legato","performing-articulation"
2,2,7732,78,73,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",17,1,"Legato","performing-articulation"
3,3,8005,79,67,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-6,2,"Legato","performing-articulation"
4,4,8268,76,67,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",0,3,"Legato","performing-articulation"
5,5,8549,72,63,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-4,4,"Legato","performing-articulation"
10,10,9891,78,74,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",11,9,"Legato","performing-articulation"
11,11,10165,79,72,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-2,10,"Legato","performing-articulation"
12,12,10438,76,68,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-4,11,"Legato","performing-articulation"
13,13,10703,72,64,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-4,12,"Legato","performing-articulation"
14,14,10967,76,70,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",6,13,"Legato","performing-articulation"
15,15,11240,79,65,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-5,14,"Legato","performing-articulation"
16,16,11508,84,71,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",6,15,"Legato","performing-articulation"
17,17,11779,83,65,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-6,16,"Legato","performing-articulation"
22,22,13146,81,71,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",3,21,"Legato","performing-articulation"
23,23,13410,84,72,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",1,22,"Legato","performing-articulation"
24,24,13701,81,67,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-5,23,"Legato","performing-articulation"
25,25,13988,78,54,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-13,24,"Legato","performing-articulation"
41,41,20905,77,67,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",4,40,"Legato","performing-articulation"
42,42,21156,76,72,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",5,41,"Legato","performing-articulation"
43,43,21428,74,72,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",0,42,"Legato","performing-articulation"
44,44,21685,76,68,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-4,43,"Legato","performing-articulation"
45,45,21959,79,70,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",2,44,"Legato","performing-articulation"
46,46,22222,74,72,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",2,45,"Legato","performing-articulation"
47,47,22491,71,65,1,2,273,4,2,3,"articulation","performing","3_p_stim_a.png",-7,46,"Legato","performing-articulation"
2,2,7654,78,70,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",12,1,"Legato","performing-articulation"
3,3,7930,79,62,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-8,2,"Legato","performing-articulation"
4,4,8197,76,66,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",4,3,"Legato","performing-articulation"
5,5,8472,72,68,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",2,4,"Legato","performing-articulation"
10,10,9787,78,75,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",10,9,"Legato","performing-articulation"
11,11,10066,79,71,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-4,10,"Legato","performing-articulation"
12,12,10338,76,75,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",4,11,"Legato","performing-articulation"
13,13,10609,72,67,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-8,12,"Legato","performing-articulation"
14,14,10864,76,66,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-1,13,"Legato","performing-articulation"
15,15,11131,79,70,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",4,14,"Legato","performing-articulation"
16,16,11396,84,75,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",5,15,"Legato","performing-articulation"
17,17,11668,83,72,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-3,16,"Legato","performing-articulation"
22,22,13009,81,72,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",5,21,"Legato","performing-articulation"
23,23,13268,84,74,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",2,22,"Legato","performing-articulation"
24,24,13545,81,70,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-4,23,"Legato","performing-articulation"
25,25,13826,78,56,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-14,24,"Legato","performing-articulation"
41,41,20739,77,63,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",5,40,"Legato","performing-articulation"
42,42,20993,76,62,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-1,41,"Legato","performing-articulation"
43,43,21264,74,66,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",4,42,"Legato","performing-articulation"
44,44,21532,76,65,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",-1,43,"Legato","performing-articulation"
45,45,21800,79,67,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",2,44,"Legato","performing-articulation"
46,46,22055,74,67,1,2,273,4,2,4,"articulation","performing","4_p_stim_a.png",0,45,"Legato","performing-articulation"
2,2,7684,78,70,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",8,1,"Legato","performing-articulation"
3,3,7963,79,68,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-2,2,"Legato","performing-articulation"
4,4,8224,76,70,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",2,3,"Legato","performing-articulation"
5,5,8507,72,68,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-2,4,"Legato","performing-articulation"
10,10,9845,78,70,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",4,9,"Legato","performing-articulation"
11,11,10108,79,69,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-1,10,"Legato","performing-articulation"
12,12,10391,76,67,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-2,11,"Legato","performing-articulation"
13,13,10661,72,64,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-3,12,"Legato","performing-articulation"
14,14,10927,76,60,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-4,13,"Legato","performing-articulation"
15,15,11199,79,67,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",7,14,"Legato","performing-articulation"
16,16,11468,84,67,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",0,15,"Legato","performing-articulation"
17,17,11752,83,60,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-7,16,"Legato","performing-articulation"
22,22,13097,81,68,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",5,21,"Legato","performing-articulation"
23,23,13360,84,71,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",3,22,"Legato","performing-articulation"
24,24,13647,81,69,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-2,23,"Legato","performing-articulation"
25,25,13917,78,58,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-11,24,"Legato","performing-articulation"
41,41,20773,77,62,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",11,40,"Legato","performing-articulation"
42,42,21044,76,63,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",1,41,"Legato","performing-articulation"
43,43,21313,74,66,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",3,42,"Legato","performing-articulation"
44,44,21578,76,69,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",3,43,"Legato","performing-articulation"
45,45,21860,79,65,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-4,44,"Legato","performing-articulation"
46,46,22119,74,72,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",7,45,"Legato","performing-articulation"
47,47,22397,71,66,1,2,273,4,2,5,"articulation","performing","5_p_stim_a.png",-6,46,"Legato","performing-articulation"
2,2,7708,78,69,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",13,1,"Legato","performing-articulation"
3,3,7974,79,75,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",6,2,"Legato","performing-articulation"
4,4,8245,76,71,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-4,3,"Legato","performing-articulation"
5,5,8522,72,68,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-3,4,"Legato","performing-articulation"
10,10,9870,78,67,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",11,9,"Legato","performing-articulation"
11,11,10157,79,58,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-9,10,"Legato","performing-articulation"
12,12,10416,76,67,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",9,11,"Legato","performing-articulation"
13,13,10682,72,66,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-1,12,"Legato","performing-articulation"
14,14,10956,76,71,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",5,13,"Legato","performing-articulation"
15,15,11221,79,66,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-5,14,"Legato","performing-articulation"
16,16,11487,84,64,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-2,15,"Legato","performing-articulation"
17,17,11756,83,60,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-4,16,"Legato","performing-articulation"
22,22,13107,81,73,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-3,21,"Legato","performing-articulation"
23,23,13360,84,73,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",0,22,"Legato","performing-articulation"
24,24,13650,81,65,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-8,23,"Legato","performing-articulation"
25,25,13938,78,50,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-15,24,"Legato","performing-articulation"
41,41,20834,77,67,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",13,40,"Legato","performing-articulation"
42,42,21096,76,64,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-3,41,"Legato","performing-articulation"
43,43,21356,74,71,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",7,42,"Legato","performing-articulation"
44,44,21620,76,69,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-2,43,"Legato","performing-articulation"
45,45,21886,79,67,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",-2,44,"Legato","performing-articulation"
46,46,22141,74,72,1,2,273,4,2,6,"articulation","performing","6_p_stim_a.png",5,45,"Legato","performing-articulation"
3,3,7972,79,66,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-5,2,"Legato","performing-articulation"
4,4,8241,76,65,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-1,3,"Legato","performing-articulation"
5,5,8514,72,65,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",0,4,"Legato","performing-articulation"
10,10,9853,78,69,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",7,9,"Legato","performing-articulation"
11,11,10112,79,72,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",3,10,"Legato","performing-articulation"
12,12,10384,76,70,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-2,11,"Legato","performing-articulation"
13,13,10662,72,67,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-3,12,"Legato","performing-articulation"
14,14,10932,76,65,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-2,13,"Legato","performing-articulation"
15,15,11192,79,67,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",2,14,"Legato","performing-articulation"
16,16,11459,84,70,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",3,15,"Legato","performing-articulation"
17,17,11731,83,66,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-4,16,"Legato","performing-articulation"
22,22,13051,81,72,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",5,21,"Legato","performing-articulation"
23,23,13314,84,69,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-3,22,"Legato","performing-articulation"
24,24,13605,81,65,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-4,23,"Legato","performing-articulation"
25,25,13872,78,57,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-8,24,"Legato","performing-articulation"
41,41,20780,77,60,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",5,40,"Legato","performing-articulation"
42,42,21042,76,63,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",3,41,"Legato","performing-articulation"
43,43,21312,74,61,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-2,42,"Legato","performing-articulation"
44,44,21581,76,63,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",2,43,"Legato","performing-articulation"
45,45,21848,79,65,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",2,44,"Legato","performing-articulation"
46,46,22108,74,68,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",3,45,"Legato","performing-articulation"
47,47,22389,71,59,1,2,273,4,2,7,"articulation","performing","7_p_stim_a.png",-9,46,"Legato","performing-articulation"
2,2,7650,78,71,1,2,273,4,2,8,"articulation","performing","8_p_stim_a.png",14,1,"Legato","performing-articulation"
